"Date","S. Agnese","S. Agostin","S. Angelo","Angelo Rafael","S. Antonino","S. Aponal","S. Barnaba","S. Basilio","S. Basso","S. Beneto","S. Biagio","S. Boldo","S. Bartolomeo","S. Canziano","S. Cassiano","S. Croce","S. Eufemia","S. Fantin","S. Felice","S. Fosca","S. Geremia","S. Giacomo dell'Orio","S. Giovanni Decollato","S. Giovanni di Rialto","S. Giovanni Crisostomo","S. Giovanni Battista in Bragora","S. Giovanni Novo","S. Giustina","S. Gregorio","S. Lio","S. Luca","S. Lucia","S. Leonardo","S. Marcilian","S. Marco","S. Marcuola","S. Margherita","S. Maria Formosa","S. Maria Maddalena","S. Maria Mater Domini","S. Maria Nova","S. Maria Zobenigo","S. Marina","S. Martino","S. Mattio","S. Maurizio","S. Moisé","S. Nicola","S. Pantalon","S. Paternian","S. Pietro di Castello","S. Polo","S. Provolo","S. Salvador","S. Samuele","S. Severo","S. Silvestro","S. Simon Grande","S. Simon Piccolo","S. Sofia","S. Stae","S. Stin","S. Ternita","S. Tomà","S. Trovaso","S. Vidal","S. Vio","S. Ziminian","S. Zulian","S. Apostoli"
"2/21/2030",,0,0,2,0,0,1,0,0,,0,,0,1,,0,1,,0,0,1,0,,0,0,2,0,,,0,0,,0,2,0,2,0,0,0,,1,0,0,,0,0,0,1,0,0,0,,,,0,,0,0,,1,,0,,,1,0,,0,0,1
"2/22/2030",,0,1,0,0,1,0,0,0,,0,,0,0,,2,1,,1,0,0,3,,0,0,0,0,,,0,1,,1,3,0,3,0,0,0,,1,0,2,,0,0,0,0,0,0,0,,,,0,,0,0,,0,,0,,,1,0,,0,1,0
"2/23/2030",,0,1,1,0,0,0,0,0,,0,,0,1,,0,1,,0,1,1,2,,0,1,1,0,,,0,0,,0,2,0,2,1,2,0,,0,0,0,,0,0,0,1,1,0,0,,,,1,,0,0,,1,,0,,,0,0,,0,0,1
"2/24/2030",,0,0,2,0,0,0,0,0,,0,,0,0,,0,0,,0,0,0,2,,0,0,0,0,,,0,0,,0,1,0,1,1,0,0,,1,1,0,,1,0,0,2,0,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"2/25/2030",,0,1,1,1,0,0,0,0,,1,,0,0,,2,0,,1,0,2,0,,0,0,3,0,,,0,2,,0,2,0,2,0,0,0,,0,0,1,,1,0,0,0,3,0,0,,,,1,,1,0,,0,,0,,,1,1,,1,0,1
"2/26/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,1,0,,0,0,2,0,,0,0,2,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,2,1,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,0,1
"2/27/2030",,0,1,0,0,0,0,0,0,,0,,0,0,,0,1,,0,0,0,2,,0,0,0,1,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,2,0,0,0,,,,0,,0,0,,2,,0,,,0,0,,0,0,0
"2/28/2030",,0,0,0,0,0,1,1,0,,1,,0,2,,0,0,,0,0,1,3,,0,0,1,0,,,0,0,,0,1,0,1,1,0,0,,0,0,0,,0,0,1,3,0,0,0,,,,1,,1,1,,1,,1,,,0,0,,0,0,0
"3/1/2030",,0,1,1,0,0,0,1,0,,0,,1,0,,0,1,,0,0,0,0,,0,0,1,0,,,0,0,,0,3,0,3,0,0,0,,0,0,0,,0,0,1,2,,0,0,,,,0,,0,0,,0,,0,,,1,0,,0,1,0
"3/2/2030",,0,0,1,0,0,0,1,0,,0,,0,1,,0,0,,0,0,1,0,,0,0,1,0,,,0,1,,0,0,0,0,0,1,0,,0,0,0,,0,0,0,1,,0,0,,,,0,,0,0,,1,,0,,,0,0,,0,0,0
"3/3/2030",,0,1,0,2,0,0,0,0,,0,,0,3,,1,0,,0,0,2,1,,0,0,0,0,,,0,1,,0,0,1,0,0,2,0,,1,0,0,,0,0,0,0,,0,0,,,,0,,1,1,,0,,0,,,0,0,,1,0,0
"3/4/2030",,1,0,5,0,0,0,0,0,,0,,0,0,,0,0,,0,0,0,1,,0,0,1,0,,,0,0,,0,0,2,0,0,0,0,,0,0,0,,0,1,1,0,,1,0,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"3/5/2030",,0,0,0,0,0,0,0,0,,0,,0,1,,1,0,,1,0,0,2,,0,0,0,0,,,0,0,,0,1,0,1,0,2,0,,0,0,0,,0,0,1,2,,0,1,,,,0,,0,2,,0,,0,,,0,0,,0,0,1
"3/6/2030",,0,0,0,0,1,0,0,0,,0,,0,2,,0,1,,2,0,1,2,,0,0,2,0,,,1,1,,0,0,0,0,0,0,0,,0,0,1,,0,0,5,0,,0,1,,,,0,,0,0,,0,,0,,,0,1,,0,1,0
"3/7/2030",,1,0,0,0,1,0,0,0,,0,,1,0,,0,0,,0,0,2,0,,0,0,0,0,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,0,,1,0,,,,0,,0,2,,0,,0,,,0,1,,0,1,1
"3/8/2030",,0,0,0,0,0,0,1,0,,0,,0,0,,1,0,,0,0,1,2,,0,0,1,0,,,0,2,,0,1,1,1,1,1,0,,0,0,0,,0,0,1,0,,0,0,,,,0,,1,0,,0,,0,,,1,0,,0,0,0
"3/9/2030",,0,0,0,0,0,0,0,0,,0,,0,1,,0,0,,1,0,0,0,,1,0,1,2,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,,,,1,,0,0,,2,,0,,,0,0,,0,0,0
"3/10/2030",,0,0,1,0,1,0,0,1,,0,,0,1,,1,1,,1,0,0,1,,0,0,0,2,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,1,,,,0,,0,0,,0,,0,,,0,0,,0,1,0
"3/11/2030",,0,1,0,0,0,0,0,0,,1,,0,1,,0,0,,0,1,0,0,,0,0,1,1,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,1,0,0,0,,0,2,,,,0,,1,0,,0,,1,,,0,0,,0,0,1
"3/12/2030",,0,1,2,0,0,3,0,0,,0,,0,1,,0,1,,0,0,0,1,,0,0,1,0,,,0,0,,0,1,0,1,0,1,0,,1,0,0,,0,0,0,4,,0,1,,,,1,,0,1,,0,,0,,,0,0,,0,0,0
"3/13/2030",,0,1,2,0,0,0,0,0,,0,,0,0,,0,0,,1,0,0,0,,0,0,1,0,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,0,1,0,1,,0,0,,,,2,,0,0,,0,,0,,,1,0,,0,0,1
"3/14/2030",,0,0,0,0,0,0,0,1,,0,,0,0,,1,0,,1,0,2,0,,0,0,1,0,,,0,1,,1,0,0,0,0,2,0,,0,0,0,,0,0,0,1,,0,0,,,,1,,0,0,,1,,0,,,1,0,,1,0,0
"3/15/2030",,0,1,1,0,0,0,0,0,,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,,0,0,0,,0,0,0,0,,0,2,,,,0,,1,1,,0,,0,,,1,0,,0,0,0
"3/16/2030",,0,2,0,0,0,0,0,0,,0,,0,2,,0,2,,1,0,2,0,,0,0,1,0,,,0,0,,1,0,0,0,0,0,0,,0,0,0,,0,0,2,1,,0,1,,,,0,,0,1,,0,,0,,,1,0,,0,0,1
"3/17/2030",,0,0,0,0,1,2,0,0,,0,,0,1,,0,0,,1,0,0,1,,1,0,0,0,,,0,0,,0,1,0,1,0,0,0,,0,1,1,,0,0,0,0,,0,1,,,,0,,0,0,,0,,1,,,0,1,,0,0,1
"3/18/2030",,0,1,0,0,0,0,0,0,,0,,0,2,,0,0,,0,0,0,0,,0,0,1,0,,,0,0,,1,0,0,0,0,2,1,,0,0,0,,0,0,0,1,,0,3,,,,1,,0,0,,0,,0,,,0,0,,0,2,1
"3/19/2030",,0,0,0,0,0,0,0,0,,1,,0,1,,0,0,,0,0,1,0,,0,0,1,0,,,0,0,,0,1,1,1,0,0,0,,0,1,1,,0,0,0,1,,0,0,,,,0,,1,1,,0,,0,,,0,0,,1,0,0
"3/20/2030",,0,0,0,0,0,0,0,0,,0,,1,1,,0,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,1,,0,4,,,,0,,0,0,,0,,0,,,1,0,,0,1,0
"3/21/2030",,0,0,1,0,0,1,0,0,,0,,0,2,,2,2,,0,0,0,1,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,,0,0,0,,0,0,0,2,,0,4,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"3/22/2030",,0,1,1,0,0,1,0,0,,1,,0,0,,0,0,,0,0,0,1,,0,0,0,0,,,0,0,,0,1,0,1,0,0,0,,0,1,0,,0,0,1,1,,1,3,,,,0,,1,0,,1,,0,,,0,0,,0,1,0
"3/23/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,0,0,2,,0,0,0,0,,,0,0,,0,0,0,0,1,2,0,,0,0,0,,0,1,2,0,,0,2,,,,1,,0,0,,0,,0,,,0,0,,0,0,1
"3/24/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,1,0,,0,0,0,0,,0,0,0,1,,,1,0,,0,0,0,0,2,0,0,,1,0,0,,1,0,0,0,,0,0,,,,0,,0,0,,2,,0,,,0,0,,0,1,2
"3/25/2030",,0,0,2,0,0,0,1,0,,0,,0,0,,1,1,,0,0,2,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,1,0,,0,0,1,1,,0,1,,,,0,,0,0,,0,,0,,,0,0,,0,1,0
"3/26/2030",,0,0,1,0,0,0,0,0,,0,,0,1,,0,0,,0,0,2,1,,0,0,0,1,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,0,0,1,0,,0,1,,,,0,,0,1,,0,,0,,,0,0,,0,0,1
"3/27/2030",,0,1,0,0,0,0,0,0,,0,,0,1,,0,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,2,0,2,0,0,0,,1,0,1,,0,1,2,0,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,0,2
"3/28/2030",,0,0,1,0,0,0,1,1,,0,,0,1,,2,1,,0,0,0,3,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,1,1,,0,1,,,,0,,0,1,,0,,0,,,0,0,,0,1,1
"3/29/2030",,0,1,0,0,0,0,0,0,,0,,0,0,,0,1,,1,1,1,0,,0,0,0,0,,,0,0,,0,0,1,0,3,1,0,,0,0,0,,0,0,1,0,,0,0,,,,1,,0,0,,1,,0,,,0,0,,0,0,1
"3/30/2030",,0,0,0,0,0,1,1,0,,0,,0,0,,1,0,,0,1,0,1,,1,0,0,0,,,0,1,,0,1,0,1,1,0,0,,0,1,0,,0,0,0,1,,0,1,,,,0,,0,0,,1,,0,,,0,0,,0,2,1
"3/31/2030",,0,0,1,0,0,2,0,0,,0,,0,1,,0,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,1,0,1,0,0,1,,1,0,1,,0,0,1,3,,0,5,,,,0,,0,1,,0,,0,,,0,0,,1,0,0
"4/1/2030",,0,0,0,0,1,0,0,0,,0,,0,0,,0,1,,0,0,2,0,,0,0,0,1,,,0,1,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,1,0,,,,1,,0,0,,0,,0,,,1,1,,0,0,1
"4/2/2030",,0,0,0,0,0,0,1,0,,0,,1,0,,0,1,,2,1,0,0,,0,0,0,1,,,0,0,,0,0,1,0,0,0,0,,1,0,0,,0,0,0,0,,0,1,,,,1,,0,0,,0,,0,,,0,0,,0,1,0
"4/3/2030",,0,0,1,0,0,0,0,0,,0,,0,1,,1,0,,0,0,1,0,,0,0,1,1,,,0,0,,1,0,0,0,3,0,0,,0,0,0,,0,0,1,4,,0,2,,,,0,,0,1,,0,,0,,,0,0,,0,2,2
"4/4/2030",,0,0,2,0,0,0,0,0,,0,,0,1,,0,1,,0,0,1,0,,0,0,0,0,,,0,2,,0,1,0,1,0,1,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,0,1
"4/5/2030",,0,0,0,0,0,2,1,0,,1,,0,1,,0,0,,0,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,1,,0,0,0,2,,0,0,,,,0,,0,1,,0,,0,,,1,0,,0,1,0
"4/6/2030",,0,0,0,0,0,0,0,1,,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,,,0,1,,0,1,0,1,1,2,0,,0,0,0,,0,1,1,1,,0,1,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"4/7/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,2,0,,0,1,1,0,,0,0,1,1,,,1,1,,0,1,0,1,1,1,0,,0,0,0,,0,0,0,1,,1,0,,,,1,,0,1,,0,,0,,,0,0,,0,0,0
"4/8/2030",,0,1,3,0,0,0,0,0,,0,,1,0,,0,1,,0,0,0,0,,3,0,1,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,0,5,,1,0,,,,1,,0,2,,0,,0,,,1,0,,0,0,3
"4/9/2030",,0,0,1,0,1,1,0,0,,0,,0,0,,0,0,,0,0,0,1,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,,0,0,0,,0,0,0,0,,0,2,,,,0,,0,0,,0,,3,,,0,0,,2,0,1
"4/10/2030",,0,0,0,1,0,2,0,0,,0,,1,0,,1,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,3,0,,0,0,0,,0,0,0,0,,0,2,,,,1,,0,0,,0,,0,,,0,0,,0,1,0
"4/11/2030",,0,0,1,0,2,0,0,0,,0,,0,0,,0,0,,1,0,0,1,,0,0,0,0,,,0,1,,0,4,0,4,0,2,0,,1,1,0,,0,0,2,0,,0,1,,,,1,,0,0,,1,,0,,,1,0,,0,1,2
"4/12/2030",,0,0,1,0,0,2,3,0,,0,,0,0,,0,0,,0,0,2,0,,0,0,1,0,,,0,0,,0,3,0,3,0,1,0,,0,1,0,,0,0,0,0,,0,0,,,,0,,0,1,,0,,1,,,0,2,,0,0,0
"4/13/2030",,0,0,1,2,0,0,0,0,,0,,0,0,,0,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,1,0,1,2,1,0,,0,0,0,,0,0,1,0,,0,0,,,,0,,0,0,,0,,1,,,0,0,,0,1,0
"4/14/2030",,0,0,2,0,1,0,0,0,,0,,0,2,,0,0,,0,0,1,1,,0,0,0,0,,,0,0,,0,1,3,2,0,0,0,,2,0,0,,0,0,0,0,,0,1,,,,0,,0,0,,0,,0,,,1,1,,0,1,0
"4/15/2030",,0,0,0,0,0,0,0,0,,0,,0,1,,1,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,2,0,2,0,1,0,,0,0,0,,0,0,1,3,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,2,1
"4/16/2030",,0,0,0,0,0,0,0,1,,0,,0,0,,0,0,,0,0,0,0,,0,0,1,0,,,0,0,,0,0,4,0,0,0,0,,0,1,0,,0,0,0,0,,0,2,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"4/17/2030",,0,0,0,0,0,0,0,0,,0,,0,1,,0,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,0,1,0,1,0,0,,1,0,0,,0,0,1,0,,0,1,,,,0,,0,2,,1,,0,,,0,0,,0,0,0
"4/18/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,2,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,0,0,,0,1,,,,0,,0,1,,0,,0,,,0,0,,0,0,0
"4/19/2030",,0,0,0,0,0,0,0,1,,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,,,0,1,,0,0,0,0,0,0,0,,2,0,0,,0,0,0,0,,0,1,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"4/20/2030",,0,0,1,0,0,0,0,0,,0,,0,3,,2,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,1,0,0,,0,0,0,1,,0,5,,,,0,,0,0,,0,,0,,,0,0,,1,1,0
"4/21/2030",,0,0,0,0,0,1,0,0,,0,,0,1,,0,1,,1,0,0,0,,1,0,1,0,,,0,0,,0,0,0,0,1,1,0,,0,0,0,,0,0,1,0,,0,0,,,,1,,0,0,,0,,0,,,0,0,,0,1,1
"4/22/2030",,0,0,0,0,0,0,0,0,,0,,0,1,,1,0,,0,0,1,3,,0,0,0,0,,,0,0,,0,1,0,1,0,1,0,,0,0,0,,0,0,0,3,,1,0,,,,0,,0,0,,0,,0,,,0,1,,0,0,0
"4/23/2030",,0,0,0,0,1,0,0,0,,0,,0,1,,0,0,,0,0,0,0,,0,0,0,0,,,0,1,,0,1,0,1,1,0,0,,0,0,0,,0,0,0,0,,0,2,,,,0,,1,0,,0,,1,,,0,0,,0,0,0
"4/24/2030",,0,0,1,1,1,1,0,0,,0,,0,0,,0,1,,0,0,1,0,,0,0,0,0,,,1,0,,0,2,0,2,1,0,0,,1,0,1,,0,0,0,1,,0,0,,,,0,,0,0,,0,,0,,,1,0,,0,0,0
"4/25/2030",,0,0,2,0,0,0,0,0,,0,,0,1,,1,0,,0,0,0,0,,0,1,0,0,,,0,0,,0,1,0,1,0,1,0,,0,0,1,,0,0,0,0,,0,3,,,,0,,0,0,,0,,1,,,0,0,,0,0,0
"4/26/2030",,0,0,1,0,0,3,0,0,,0,,1,2,,1,1,,0,0,0,0,,0,0,2,0,,,0,0,,0,0,0,0,0,0,0,,0,0,1,,0,0,0,1,,0,0,,,,0,,0,1,,0,,0,,,0,0,,0,0,0
"4/27/2030",,0,1,0,0,1,1,0,1,,1,,0,1,,0,0,,0,0,1,0,,0,0,2,0,,,0,0,,0,0,0,0,0,1,0,,1,0,0,,0,0,0,2,,1,4,,,,0,,0,0,,1,,0,,,0,1,,0,1,0
"4/28/2030",,0,0,1,0,2,0,0,0,,0,,0,2,,0,0,,0,0,2,0,,0,0,1,0,,,0,1,,0,1,0,1,0,1,0,,0,0,0,,0,0,0,0,,1,0,,,,0,,0,0,,0,,0,,,0,0,,0,1,0
"4/29/2030",,0,0,2,0,0,0,0,0,,0,,1,0,,1,0,,0,0,0,2,,0,0,0,0,,,0,0,,0,1,0,1,0,1,0,,0,0,0,,0,0,0,0,,0,1,,,,1,,0,0,,1,,0,,,1,0,,0,0,0
"4/30/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,1,0,1,1,,0,0,0,0,,,0,0,,0,0,0,0,2,0,0,,0,0,0,,0,0,0,1,,0,0,,,,1,,0,1,,0,,0,,,0,0,,0,0,0
"5/1/2030",,0,0,1,0,0,0,0,0,,0,,0,1,,0,0,,0,0,0,0,,0,0,0,0,,,0,1,,0,0,0,0,1,0,0,,0,0,0,,0,0,0,1,,0,1,,,,1,,1,0,,0,,0,,,0,0,,0,0,0
"5/2/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,1,0,0,1,,0,0,0,0,,,0,1,,0,0,0,0,0,1,0,,0,0,0,,0,0,1,0,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,1,1
"5/3/2030",,0,0,1,0,0,3,0,0,,0,,0,0,,0,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,1,0,1,0,3,0,,0,1,0,,0,0,1,1,,0,0,,,,0,,0,0,,0,,1,,,0,0,,0,2,0
"5/4/2030",,0,0,0,0,0,1,0,0,,0,,0,0,,0,1,,1,0,0,0,,0,0,0,1,,,0,0,,0,0,0,0,1,0,0,,0,0,0,,0,0,0,0,,0,0,,,,1,,0,0,,0,,0,,,1,0,,0,0,0
"5/5/2030",,0,0,2,0,1,0,0,0,,0,,1,2,,1,0,,0,0,0,0,,0,0,1,0,,,0,0,,0,2,0,2,0,1,0,,0,0,0,,0,0,1,2,,0,2,,,,0,,0,0,,0,,0,,,0,0,,0,0,1
"5/6/2030",,0,3,0,0,0,0,0,0,,0,,0,0,,0,0,,0,0,0,1,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,1,0,1,0,,0,0,,,,1,,1,1,,0,,0,,,0,1,,0,0,0
"5/7/2030",,0,3,1,0,0,0,0,0,,0,,0,2,,0,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,1,4,,0,1,,,,0,,0,0,,0,,0,,,0,1,,0,0,1
"5/8/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,2,1,,0,1,2,0,,0,0,0,1,,,0,1,,1,1,0,1,1,1,0,,0,0,0,,0,0,0,2,,0,0,,,,0,,1,0,,0,,1,,,0,0,,0,0,0
"5/9/2030",,0,0,1,0,1,0,0,0,,0,,0,0,,0,1,,0,0,0,0,,0,0,0,1,,,0,0,,0,0,0,0,2,0,0,,0,1,0,,0,0,2,2,,0,0,,,,1,,0,0,,0,,0,,,0,0,,0,0,1
"5/10/2030",,0,0,0,0,1,0,1,0,,0,,0,0,,1,0,,0,0,0,0,,0,0,2,0,,,0,0,,0,0,0,0,1,0,0,,0,0,0,,0,0,1,0,,0,0,,,,0,,0,1,,0,,0,,,0,0,,0,0,1
"5/11/2030",,0,0,0,0,0,0,0,0,,0,,0,1,,0,1,,0,0,0,2,,0,0,2,0,,,0,0,,0,0,0,0,0,2,0,,0,0,1,,0,0,2,0,,0,2,,,,0,,0,0,,0,,0,,,1,0,,1,0,0
"5/12/2030",,0,0,0,0,0,0,1,0,,0,,0,1,,0,0,,1,0,2,0,,0,0,1,0,,,0,1,,0,1,1,1,1,0,0,,0,0,0,,0,0,0,1,,0,3,,,,0,,0,0,,0,,0,,,0,0,,0,1,0
"5/13/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,1,1,,0,0,2,2,,0,0,0,0,,,0,0,,0,1,1,1,0,0,0,,0,0,1,,0,0,1,1,,0,0,,,,0,,0,0,,0,,0,,,1,0,,0,0,1
"5/14/2030",,0,1,0,0,0,0,1,0,,0,,0,0,,0,1,,1,0,3,1,,0,0,2,0,,,0,1,,0,0,0,0,0,0,1,,0,0,0,,0,0,0,0,,0,2,,,,0,,0,1,,0,,0,,,0,0,,0,1,0
"5/15/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,1,2,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,0,1,,0,1,,,,0,,1,0,,1,,0,,,0,0,,0,0,1
"5/16/2030",,0,1,0,0,1,0,0,0,,0,,0,0,,0,0,,1,0,0,1,,0,0,0,0,,,0,0,,0,2,1,2,2,0,1,,0,0,0,,0,0,0,0,,0,0,,,,0,,2,0,,0,,1,,,0,0,,0,0,0
"5/17/2030",,0,0,3,0,0,0,0,0,,0,,0,0,,0,0,,0,0,3,0,,0,0,0,1,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,1,2,0,,0,0,,,,0,,1,0,,1,,0,,,0,0,,0,0,0
"5/18/2030",,0,0,0,0,0,0,0,0,,0,,0,1,,0,0,,0,0,1,0,,0,1,1,0,,,0,0,,0,1,1,1,1,1,1,,0,1,0,,0,0,1,0,,0,3,,,,0,,0,0,,0,,0,,,0,0,,0,0,1
"5/19/2030",,0,0,0,0,0,0,0,0,,1,,0,0,,0,1,,0,0,1,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,1,0,0,,0,0,0,0,,0,1,,,,0,,0,0,,1,,0,,,0,0,,0,0,0
"5/20/2030",,0,1,0,0,0,0,0,1,,0,,0,0,,0,0,,1,0,0,1,,1,0,0,0,,,0,0,,0,1,0,1,1,3,0,,0,0,0,,0,0,0,1,,0,4,,,,0,,0,0,,1,,0,,,0,0,,1,0,0
"5/21/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,1,1,,0,0,2,0,,0,1,2,0,,,0,0,,0,1,0,1,0,0,0,,0,0,1,,0,0,0,1,,0,0,,,,0,,0,0,,0,,0,,,1,1,,0,1,0
"5/22/2030",,0,0,1,0,0,0,0,1,,0,,0,0,,0,0,,1,0,1,0,,0,0,0,0,,,0,0,,0,1,0,1,0,0,0,,0,0,1,,0,0,0,1,,0,1,,,,0,,0,0,,1,,0,,,0,0,,0,0,1
"5/23/2030",,0,1,0,0,0,0,0,0,,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,1,1,,0,0,,,,2,,0,0,,1,,0,,,0,0,,1,0,0
"5/24/2030",,0,0,0,0,1,0,0,0,,0,,0,0,,0,0,,1,0,2,0,,0,0,0,0,,,1,0,,0,2,0,2,0,1,0,,0,0,0,,0,0,1,0,,0,1,,,,1,,2,0,,1,,0,,,1,0,,0,0,0
"5/25/2030",,0,0,2,0,1,0,0,0,,0,,0,2,,0,0,,0,1,0,1,,0,0,0,0,,,1,0,,0,1,0,1,0,0,0,,1,0,0,,0,0,0,0,,0,0,,,,0,,1,0,,0,,0,,,0,0,,0,1,2
"5/26/2030",,0,1,0,0,1,0,1,0,,0,,0,0,,1,0,,0,0,1,0,,0,0,0,1,,,1,1,,0,0,1,0,0,0,0,,0,0,0,,0,0,0,1,,0,0,,,,0,,0,0,,0,,0,,,0,0,,2,0,2
"5/27/2030",,0,0,1,0,1,0,0,0,,0,,0,0,,0,2,,1,0,2,0,,0,0,1,1,,,0,0,,0,3,0,3,1,0,0,,0,0,1,,0,0,0,1,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"5/28/2030",,0,1,0,0,0,0,0,0,,0,,0,1,,0,0,,0,0,1,1,,0,0,0,0,,,0,0,,0,4,0,4,0,0,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,0,0,,0,,1,,,0,0,,1,0,1
"5/29/2030",,0,0,2,1,0,0,0,0,,0,,1,0,,0,1,,0,0,0,0,,1,0,0,0,,,0,1,,0,0,0,0,0,3,0,,1,0,1,,0,0,2,1,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,0,3
"5/30/2030",,0,1,0,0,1,0,0,0,,0,,1,1,,1,3,,0,0,0,0,,0,0,1,0,,,0,1,,0,0,0,0,1,0,0,,0,0,1,,0,0,1,0,,0,2,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"5/31/2030",,0,0,0,1,1,0,1,0,,0,,1,0,,1,0,,0,0,1,1,,0,0,0,0,,,1,0,,0,0,0,0,0,2,0,,0,0,0,,1,0,1,2,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,2,0
"6/1/2030",,0,0,1,0,1,0,0,0,,0,,1,1,,0,2,,0,0,1,0,,0,0,0,1,,,0,1,,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,,0,1,,,,0,,1,2,,0,,0,,,0,0,,0,0,0
"6/2/2030",,1,1,0,0,0,0,1,0,,0,,1,2,,0,3,,0,0,0,0,,0,0,0,0,,,0,1,,0,1,0,1,0,0,0,,0,0,0,,0,1,1,0,,0,0,,,,0,,1,0,,0,,0,,,0,0,,1,0,2
"6/3/2030",,0,0,1,0,2,0,0,0,,0,,0,0,,0,1,,0,0,2,1,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,1,0,,0,,0,,,0,0,,0,1,3
"6/4/2030",,0,0,1,0,0,0,0,0,,0,,0,2,,0,1,,0,0,0,1,,1,0,0,0,,,0,1,,0,1,0,1,1,0,0,,0,0,1,,0,0,2,0,,1,2,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"6/5/2030",,0,1,0,0,1,0,0,0,,0,,0,1,,0,1,,0,0,0,0,,0,0,0,0,,,1,1,,0,1,0,1,0,1,0,,0,0,0,,0,0,0,2,,0,1,,,,0,,0,1,,0,,0,,,0,0,,0,0,0
